ENSMUSG00000117452	0	0	0
ENSMUSG00000117368	0	0	0
ENSMUSG00000117514	0	0	0
ENSMUSG00000117537	0	0	0
ENSMUSG00000117543	0	0	0
ENSMUSG00000077433	0	0	0
ENSMUSG00000117476	3	1	2
ENSMUSG00000117382	0	0	0
ENSMUSG00000117586	0	0	0
ENSMUSG00000055660	681	312	369
ENSMUSG00000098090	31	45	39
ENSMUSG00000098121	0	2	9
ENSMUSG00000066057	443	236	249
ENSMUSG00000088591	0	0	0
ENSMUSG00000117642	7	3	4
ENSMUSG00000117653	8	5	3
ENSMUSG00000117499	209	105	104
ENSMUSG00000117582	0	0	0
ENSMUSG00000095193	48	23	25
ENSMUSG00000065658	0	0	0
ENSMUSG00000101796	0	0	0
ENSMUSG00000101492	0	0	0
ENSMUSG00000100968	0	0	0
ENSMUSG00000053211	0	0	0
ENSMUSG00000069053	0	0	0
ENSMUSG00000101036	0	0	0
ENSMUSG00000101107	0	0	0
ENSMUSG00000101666	0	0	0
ENSMUSG00000056673	1	1	0
ENSMUSG00000075874	0	0	0
ENSMUSG00000106618	0	0	0
ENSMUSG00000069049	0	0	0
ENSMUSG00000099876	0	0	0
ENSMUSG00000091749	0	0	0
ENSMUSG00000068457	0	0	0
ENSMUSG00000069045	1	0	1
ENSMUSG00000101059	0	0	0
ENSMUSG00000099809	0	0	0
ENSMUSG00000069044	0	0	0
ENSMUSG00000077793	0	0	0
ENSMUSG00000100842	0	0	0
ENSMUSG00000101947	0	0	0
ENSMUSG00000100619	2	1	1
ENSMUSG00000100877	0	0	0
ENSMUSG00000100576	0	0	0
ENSMUSG00000100326	0	0	0
ENSMUSG00000100356	0	0	0
ENSMUSG00000101443	0	0	0
ENSMUSG00000000103	0	0	0
ENSMUSG00000099614	0	0	0
ENSMUSG00000099973	0	0	0
ENSMUSG00000099888	0	0	0
ENSMUSG00000100445	0	0	0
ENSMUSG00000102072	0	0	0
ENSMUSG00000101290	0	0	0
ENSMUSG00000100103	0	0	0
ENSMUSG00000093335	0	0	0
ENSMUSG00000102120	0	0	0
ENSMUSG00000099445	0	0	0
ENSMUSG00000094881	0	0	0
ENSMUSG00000099748	0	0	0
ENSMUSG00000069036	0	0	0
ENSMUSG00000101064	0	0	0
ENSMUSG00000095573	0	0	0
ENSMUSG00000101114	0	0	0
ENSMUSG00000102053	0	0	0
ENSMUSG00000100700	0	0	0
ENSMUSG00000101066	0	0	0
ENSMUSG00000094658	0	0	0
ENSMUSG00000095852	0	0	0
ENSMUSG00000100145	0	0	0
ENSMUSG00000099405	0	0	0
ENSMUSG00000091987	0	0	0
ENSMUSG00000099728	0	0	0
ENSMUSG00000101667	0	0	0
ENSMUSG00000093918	0	0	0
ENSMUSG00000099455	0	0	0
ENSMUSG00000094511	0	0	0
ENSMUSG00000101141	0	0	0
ENSMUSG00000093987	0	0	0
ENSMUSG00000100285	0	0	0
ENSMUSG00000095948	0	0	0
ENSMUSG00000100960	0	0	0
ENSMUSG00000099970	0	0	0
ENSMUSG00000099660	0	0	0
ENSMUSG00000096520	0	0	0
ENSMUSG00000101016	0	0	0
ENSMUSG00000100360	0	0	0
ENSMUSG00000099838	0	0	0
ENSMUSG00000100132	0	0	0
ENSMUSG00000101030	0	0	0
ENSMUSG00000100641	0	0	0
ENSMUSG00000101145	0	0	0
ENSMUSG00000100656	0	0	0
ENSMUSG00000100082	0	0	0
ENSMUSG00000101712	0	0	0
ENSMUSG00000101558	0	0	0
ENSMUSG00000100753	0	0	0
ENSMUSG00000101499	0	0	0
ENSMUSG00000101108	0	0	0
ENSMUSG00000100300	0	0	0
ENSMUSG00000100683	0	0	0
ENSMUSG00000102088	0	0	0
ENSMUSG00000099514	0	0	0
ENSMUSG00000100446	0	0	0
ENSMUSG00000102680	0	0	0
ENSMUSG00000099684	0	0	0
ENSMUSG00000100984	0	0	0
ENSMUSG00000100137	0	0	0
ENSMUSG00000100958	0	0	0
ENSMUSG00000099575	0	0	0
ENSMUSG00000100597	0	0	0
ENSMUSG00000099410	0	0	0
ENSMUSG00000093927	0	0	0
ENSMUSG00000101212	0	0	0
ENSMUSG00000101041	0	0	0
ENSMUSG00000118417	0	0	0
ENSMUSG00000095693	0	0	0
ENSMUSG00000101611	0	0	0
ENSMUSG00000101769	0	0	0
ENSMUSG00000100792	0	0	0
ENSMUSG00000099766	0	0	0
ENSMUSG00000099726	0	0	0
ENSMUSG00000101576	0	0	0
ENSMUSG00000102115	0	0	0
ENSMUSG00000102102	0	0	0
ENSMUSG00000098514	0	0	0
ENSMUSG00000099761	0	0	0
ENSMUSG00000096706	0	0	0
ENSMUSG00000101805	0	0	0
ENSMUSG00000101380	0	0	0
ENSMUSG00000096268	0	0	0
ENSMUSG00000100634	0	0	0
ENSMUSG00000100056	0	0	0
ENSMUSG00000102338	0	0	0
ENSMUSG00000101291	0	0	0
ENSMUSG00000096036	0	0	0
ENSMUSG00000102042	0	0	0
ENSMUSG00000100878	0	0	0
ENSMUSG00000099721	0	0	0
ENSMUSG00000101619	0	0	0
ENSMUSG00000100710	0	0	0
ENSMUSG00000100292	0	0	0
ENSMUSG00000101081	0	0	0
ENSMUSG00000099815	0	0	0
ENSMUSG00000118404	0	0	0
ENSMUSG00000101525	0	0	0
ENSMUSG00000095148	0	0	0
ENSMUSG00000101707	0	0	0
ENSMUSG00000100275	0	0	0
ENSMUSG00000100472	0	0	0
ENSMUSG00000100289	0	0	0
ENSMUSG00000101243	0	0	0
ENSMUSG00000079806	0	0	0
ENSMUSG00000100479	0	0	0
ENSMUSG00000099352	0	0	0
ENSMUSG00000101388	0	0	0
ENSMUSG00000101055	0	0	0
ENSMUSG00000096686	0	0	0
ENSMUSG00000099505	0	0	0
ENSMUSG00000100161	0	0	0
ENSMUSG00000102039	0	0	0
ENSMUSG00000101913	0	0	0
ENSMUSG00000094484	0	0	0
ENSMUSG00000101479	0	0	0
ENSMUSG00000100939	0	0	0
ENSMUSG00000100262	0	0	0
ENSMUSG00000100453	0	0	0
ENSMUSG00000100858	0	0	0
ENSMUSG00000099965	0	0	0
ENSMUSG00000100948	0	0	0
ENSMUSG00000118447	0	0	0
ENSMUSG00000100961	0	0	0
ENSMUSG00000100806	0	0	0
ENSMUSG00000101521	0	0	0
ENSMUSG00000094081	0	0	0
ENSMUSG00000101181	0	0	0
ENSMUSG00000100645	0	0	0
ENSMUSG00000100124	0	0	0
ENSMUSG00000101956	0	0	0
ENSMUSG00000101351	0	0	0
ENSMUSG00000100412	0	0	0
ENSMUSG00000102026	0	0	0
ENSMUSG00000099800	0	0	0
ENSMUSG00000099861	0	0	0
ENSMUSG00000095324	0	0	0
ENSMUSG00000101616	0	0	0
ENSMUSG00000100312	0	0	0
ENSMUSG00000100258	0	0	0
ENSMUSG00000101229	0	0	0
ENSMUSG00000101456	0	0	0
ENSMUSG00000100421	0	0	0
ENSMUSG00000103618	0	0	0
ENSMUSG00000101928	0	0	0
ENSMUSG00000100239	0	0	0
ENSMUSG00000100460	0	0	0
ENSMUSG00000101331	0	0	0
ENSMUSG00000101366	0	0	0
ENSMUSG00000101142	0	0	0
ENSMUSG00000100047	0	0	0
ENSMUSG00000101858	0	0	0
ENSMUSG00000100933	0	0	0
ENSMUSG00000100804	0	0	0
ENSMUSG00000101672	0	0	0
ENSMUSG00000099929	0	0	0
ENSMUSG00000099939	0	0	0
ENSMUSG00000100491	0	0	0
ENSMUSG00000099566	0	0	0
ENSMUSG00000101053	0	0	0
ENSMUSG00000101732	0	0	0
ENSMUSG00000101056	0	0	0
ENSMUSG00000099904	0	0	0
ENSMUSG00000099523	0	0	0
ENSMUSG00000100542	0	0	0
ENSMUSG00000099956	0	0	0
ENSMUSG00000100080	0	0	0
ENSMUSG00000101441	0	0	0
ENSMUSG00000091077	0	0	0
ENSMUSG00000094679	0	0	0
ENSMUSG00000100109	0	0	0
ENSMUSG00000100848	0	0	0
ENSMUSG00000100105	0	0	0
ENSMUSG00000101095	0	0	0
ENSMUSG00000094773	0	0	0
ENSMUSG00000099688	0	0	0
ENSMUSG00000101094	0	0	0
ENSMUSG00000101647	0	0	0
ENSMUSG00000096223	0	0	0
ENSMUSG00000101737	0	0	0
ENSMUSG00000100752	0	0	0
ENSMUSG00000100463	0	0	0
ENSMUSG00000101977	0	0	0
ENSMUSG00000100661	0	0	0
ENSMUSG00000100571	0	0	0
ENSMUSG00000100087	0	0	0
ENSMUSG00000094556	0	0	0
ENSMUSG00000100049	0	0	0
ENSMUSG00000100477	0	0	0
ENSMUSG00000100800	0	0	0
ENSMUSG00000099439	0	0	0
ENSMUSG00000095032	0	0	0
ENSMUSG00000099372	0	0	0
ENSMUSG00000101699	0	0	0
ENSMUSG00000095242	0	0	0
ENSMUSG00000101396	0	0	0
ENSMUSG00000100995	0	0	0
ENSMUSG00000100273	0	0	0
ENSMUSG00000095950	0	0	0
ENSMUSG00000118472	0	0	0
ENSMUSG00000118422	0	0	0
ENSMUSG00000100369	0	0	0
ENSMUSG00000075359	0	0	0
ENSMUSG00000099668	0	0	0
ENSMUSG00000100731	0	0	0
ENSMUSG00000100074	0	0	0
ENSMUSG00000099676	0	0	0
ENSMUSG00000094813	0	0	0
ENSMUSG00000099482	0	0	0
ENSMUSG00000099776	0	0	0
ENSMUSG00000100742	0	0	0
ENSMUSG00000100730	0	0	0
ENSMUSG00000100567	0	0	0
ENSMUSG00000094838	0	0	0
ENSMUSG00000101319	0	0	0
ENSMUSG00000101789	0	0	0
ENSMUSG00000100015	0	0	0
ENSMUSG00000099572	0	0	0
ENSMUSG00000101690	0	0	0
ENSMUSG00000101842	0	0	0
ENSMUSG00000101871	0	0	0
ENSMUSG00000100919	0	0	0
ENSMUSG00000101123	0	0	0
ENSMUSG00000101276	0	0	0
ENSMUSG00000100368	0	0	0
ENSMUSG00000100231	0	0	0
ENSMUSG00000101469	0	0	0
ENSMUSG00000095508	0	0	0
ENSMUSG00000103330	0	0	0
ENSMUSG00000104505	0	0	0
ENSMUSG00000104468	0	0	0
ENSMUSG00000094135	0	0	0
ENSMUSG00000103361	0	0	0
ENSMUSG00000104267	0	0	0
ENSMUSG00000103352	0	0	0
ENSMUSG00000102335	0	0	0
ENSMUSG00000095769	0	0	0
ENSMUSG00000096820	0	0	0
ENSMUSG00000103474	0	0	0
ENSMUSG00000095759	0	0	0
ENSMUSG00000103468	0	0	0
ENSMUSG00000093903	0	0	0
ENSMUSG00000103176	0	0	0
ENSMUSG00000104522	0	0	0
ENSMUSG00000095462	0	0	0
ENSMUSG00000102177	0	0	0
ENSMUSG00000102346	0	0	0
ENSMUSG00000093883	0	0	0
ENSMUSG00000095900	0	0	0
ENSMUSG00000102174	0	0	0
ENSMUSG00000102583	0	0	0
ENSMUSG00000104048	0	0	0
ENSMUSG00000104404	0	0	0
ENSMUSG00000102799	0	0	0
ENSMUSG00000102613	0	0	0
ENSMUSG00000103524	0	0	0
ENSMUSG00000094227	0	0	0
ENSMUSG00000103681	0	0	0
ENSMUSG00000104409	0	0	0
ENSMUSG00000104127	0	0	0
ENSMUSG00000103872	0	0	0
ENSMUSG00000102787	0	0	0
ENSMUSG00000104499	0	0	0
ENSMUSG00000103431	0	0	0
ENSMUSG00000104191	0	0	0
ENSMUSG00000102492	0	0	0
ENSMUSG00000104260	0	0	0
ENSMUSG00000102251	0	0	0
ENSMUSG00000102366	0	0	0
ENSMUSG00000103909	0	0	0
ENSMUSG00000102835	0	0	0
ENSMUSG00000103943	0	0	0
ENSMUSG00000102624	0	0	0
ENSMUSG00000102138	0	0	0
ENSMUSG00000102582	0	0	0
ENSMUSG00000103666	0	0	0
ENSMUSG00000104207	0	0	0
ENSMUSG00000102392	0	0	0
ENSMUSG00000095172	0	0	0
ENSMUSG00000102754	0	0	0
ENSMUSG00000103167	0	0	0
ENSMUSG00000102387	0	0	0
ENSMUSG00000102208	0	0	0
ENSMUSG00000102265	0	0	0
ENSMUSG00000104490	0	0	0
ENSMUSG00000103112	0	0	0
ENSMUSG00000103234	0	0	0
ENSMUSG00000102288	0	0	0
ENSMUSG00000103417	0	0	0
ENSMUSG00000094829	0	0	0
ENSMUSG00000104510	0	0	0
ENSMUSG00000095520	0	0	0
ENSMUSG00000103602	0	0	0
ENSMUSG00000102586	0	0	0
ENSMUSG00000102170	0	0	0
ENSMUSG00000095365	0	0	0
ENSMUSG00000102421	0	0	0
ENSMUSG00000104032	0	0	0
ENSMUSG00000102400	0	0	0
ENSMUSG00000102520	0	0	0
ENSMUSG00000094161	0	0	0
ENSMUSG00000102726	0	0	0
ENSMUSG00000102739	0	0	0
ENSMUSG00000094325	0	0	0
ENSMUSG00000103757	0	0	0
ENSMUSG00000096819	0	0	0
ENSMUSG00000103994	0	0	0
ENSMUSG00000095879	0	0	0
ENSMUSG00000095267	0	0	0
ENSMUSG00000103917	0	0	0
ENSMUSG00000104439	0	0	0
ENSMUSG00000104446	0	0	0
ENSMUSG00000103514	0	0	0
ENSMUSG00000102150	0	0	0
ENSMUSG00000103782	0	0	0
ENSMUSG00000104050	0	0	0
ENSMUSG00000102264	0	0	0
ENSMUSG00000103871	0	0	0
ENSMUSG00000104356	0	0	0
ENSMUSG00000103802	0	0	0
ENSMUSG00000104472	0	0	0
ENSMUSG00000095927	0	0	0
ENSMUSG00000103347	0	0	0
ENSMUSG00000104407	0	0	0
ENSMUSG00000102290	0	0	0
ENSMUSG00000103612	0	0	0
ENSMUSG00000102580	0	0	0
ENSMUSG00000102273	0	0	0
ENSMUSG00000102294	0	0	0
ENSMUSG00000103190	0	0	0
ENSMUSG00000102867	0	0	0
ENSMUSG00000102968	0	0	0
ENSMUSG00000103371	0	0	0
ENSMUSG00000103489	0	0	0
ENSMUSG00000103796	0	0	0
ENSMUSG00000102552	0	0	0
ENSMUSG00000104426	0	0	0
ENSMUSG00000102304	0	0	0
ENSMUSG00000102195	0	0	0
ENSMUSG00000104506	0	0	0
ENSMUSG00000098966	0	0	0
ENSMUSG00000102913	0	0	0
ENSMUSG00000103664	0	0	0
ENSMUSG00000103005	0	0	0
ENSMUSG00000103752	0	0	0
ENSMUSG00000102551	0	0	0
ENSMUSG00000102255	0	0	0
ENSMUSG00000103365	0	0	0
ENSMUSG00000103829	0	0	0
ENSMUSG00000102668	0	0	0
ENSMUSG00000104131	0	0	0
ENSMUSG00000103023	0	0	0
ENSMUSG00000103689	0	0	0
ENSMUSG00000094294	0	0	0
ENSMUSG00000093848	0	0	0
ENSMUSG00000102429	0	0	0
ENSMUSG00000102849	0	0	0
ENSMUSG00000102513	0	0	0
ENSMUSG00000102966	0	0	0
ENSMUSG00000104425	0	0	0
ENSMUSG00000102146	0	0	0
ENSMUSG00000102159	0	0	0
ENSMUSG00000102506	0	0	0
ENSMUSG00000102826	0	0	0
ENSMUSG00000102230	0	0	0
ENSMUSG00000104345	0	0	0
ENSMUSG00000102262	0	0	0
ENSMUSG00000103528	0	0	0
ENSMUSG00000102772	0	0	0
ENSMUSG00000103425	0	0	0
ENSMUSG00000102486	0	0	0
ENSMUSG00000103250	0	0	0
ENSMUSG00000103077	0	0	0
ENSMUSG00000103787	0	0	0
ENSMUSG00000103987	0	0	0
ENSMUSG00000103063	0	0	0
ENSMUSG00000102957	0	0	0
ENSMUSG00000103269	0	0	0
ENSMUSG00000103954	0	0	0
ENSMUSG00000103894	0	0	0
ENSMUSG00000103795	0	0	0
ENSMUSG00000103919	0	0	0
ENSMUSG00000103812	0	0	0
ENSMUSG00000104259	0	0	0
ENSMUSG00000102487	0	0	0
ENSMUSG00000102847	0	0	0
ENSMUSG00000103773	0	0	0
ENSMUSG00000102347	0	0	0
ENSMUSG00000104480	0	0	0
ENSMUSG00000104062	0	0	0
ENSMUSG00000103231	0	0	0
ENSMUSG00000102318	0	0	0
ENSMUSG00000103074	0	0	0
ENSMUSG00000102965	0	0	0
ENSMUSG00000104289	0	0	0
ENSMUSG00000102730	0	0	0
ENSMUSG00000102529	0	0	0
ENSMUSG00000103589	0	0	0
ENSMUSG00000102396	0	0	0
ENSMUSG00000104247	0	0	0
ENSMUSG00000104255	0	0	0
ENSMUSG00000102598	0	0	0
ENSMUSG00000102402	0	0	0
ENSMUSG00000104228	0	0	0
ENSMUSG00000103029	0	0	0
ENSMUSG00000102239	0	0	0
ENSMUSG00000103153	0	0	0
ENSMUSG00000103086	0	0	0
ENSMUSG00000103327	0	0	0
ENSMUSG00000104500	0	0	0
ENSMUSG00000103236	0	0	0
ENSMUSG00000102911	0	0	0
ENSMUSG00000103008	0	0	0
ENSMUSG00000103058	0	0	0
ENSMUSG00000093868	0	0	0
ENSMUSG00000102350	0	0	0
ENSMUSG00000102993	0	0	0
ENSMUSG00000103311	0	0	0
ENSMUSG00000104070	0	0	0
ENSMUSG00000103615	0	0	0
ENSMUSG00000094911	0	0	0
ENSMUSG00000104431	0	0	0
ENSMUSG00000103758	0	0	0
ENSMUSG00000104146	0	0	0
ENSMUSG00000102507	0	0	0
ENSMUSG00000102358	0	0	0
ENSMUSG00000103977	0	0	0
ENSMUSG00000102643	0	0	0
ENSMUSG00000103064	0	0	0
ENSMUSG00000102842	0	0	0
ENSMUSG00000103714	0	0	0
ENSMUSG00000103660	0	0	0
ENSMUSG00000094939	0	0	0
ENSMUSG00000103982	0	0	0
ENSMUSG00000102328	0	0	0
ENSMUSG00000103487	0	0	0
ENSMUSG00000103639	0	0	0
ENSMUSG00000104085	0	0	0
ENSMUSG00000102576	0	0	0
ENSMUSG00000103372	0	0	0
ENSMUSG00000102354	0	0	0
ENSMUSG00000102906	0	0	0
ENSMUSG00000103813	0	0	0
ENSMUSG00000104412	0	0	0
ENSMUSG00000104321	0	0	0
ENSMUSG00000103892	0	0	0
ENSMUSG00000103969	0	0	0
ENSMUSG00000102339	0	0	0
ENSMUSG00000102977	0	0	0
ENSMUSG00000102547	0	0	0
ENSMUSG00000103675	0	0	0
ENSMUSG00000103842	0	0	0
ENSMUSG00000104024	0	0	0
ENSMUSG00000103462	0	0	0
ENSMUSG00000101467	0	0	0
ENSMUSG00000101260	0	0	0
ENSMUSG00000101105	0	0	0
ENSMUSG00000099346	0	0	0
ENSMUSG00000101513	0	0	0
ENSMUSG00000101809	0	0	0
ENSMUSG00000099841	0	0	0
ENSMUSG00000099573	0	0	0
ENSMUSG00000102104	0	0	0
ENSMUSG00000100055	0	0	0
ENSMUSG00000101929	0	0	0
ENSMUSG00000101971	0	0	0
ENSMUSG00000101839	0	0	0
ENSMUSG00000102010	0	0	0
ENSMUSG00000101149	0	0	0
ENSMUSG00000101743	0	0	0
ENSMUSG00000101311	0	0	0
ENSMUSG00000100803	0	0	0
ENSMUSG00000100873	0	0	0
ENSMUSG00000101692	0	0	0
ENSMUSG00000100464	0	0	0
ENSMUSG00000102015	0	0	0
ENSMUSG00000101198	0	0	0
ENSMUSG00000099955	0	0	0
ENSMUSG00000099873	0	0	0
ENSMUSG00000099541	0	0	0
ENSMUSG00000101920	0	0	0
ENSMUSG00000099430	0	0	0
ENSMUSG00000100099	0	0	0
ENSMUSG00000100495	0	0	0
ENSMUSG00000100413	0	0	0
ENSMUSG00000100570	0	0	0
ENSMUSG00000101863	0	0	0
ENSMUSG00000099727	0	0	0
ENSMUSG00000099791	0	0	0
ENSMUSG00000101473	0	0	0
ENSMUSG00000101753	0	0	0
ENSMUSG00000101484	0	0	0
ENSMUSG00000100587	0	0	0
ENSMUSG00000099828	0	0	0
ENSMUSG00000101158	0	0	0
ENSMUSG00000099537	0	0	0
ENSMUSG00000101669	0	0	0
ENSMUSG00000099862	0	0	0
ENSMUSG00000101908	0	0	0
ENSMUSG00000100473	0	0	0
ENSMUSG00000101192	0	0	0
ENSMUSG00000101607	0	0	0
ENSMUSG00000101418	0	0	0
ENSMUSG00000099431	0	0	0
ENSMUSG00000101837	0	0	0
ENSMUSG00000100233	0	0	0
ENSMUSG00000100859	0	0	0
ENSMUSG00000099653	0	0	0
ENSMUSG00000100875	0	0	0
ENSMUSG00000100117	0	0	0
ENSMUSG00000101305	0	0	0
ENSMUSG00000099650	0	0	0
ENSMUSG00000101560	0	0	0
ENSMUSG00000101954	0	0	0
ENSMUSG00000096538	0	0	0
ENSMUSG00000099348	0	0	0
ENSMUSG00000099380	0	0	0
ENSMUSG00000101412	0	0	0
ENSMUSG00000118461	0	0	0
ENSMUSG00000099817	0	0	0
ENSMUSG00000099880	0	0	0
ENSMUSG00000101642	0	0	0
ENSMUSG00000101719	0	0	0
ENSMUSG00000100896	0	0	0
ENSMUSG00000099347	0	0	0
ENSMUSG00000101379	0	0	0
ENSMUSG00000100565	0	0	0
ENSMUSG00000101489	0	0	0
ENSMUSG00000100038	0	0	0
ENSMUSG00000100415	0	0	0
ENSMUSG00000101775	0	0	0
ENSMUSG00000100321	0	0	0
ENSMUSG00000100467	0	0	0
ENSMUSG00000095192	0	0	0
ENSMUSG00000100311	0	0	0
ENSMUSG00000094232	0	0	0
ENSMUSG00000099990	0	0	0
ENSMUSG00000101527	0	0	0
ENSMUSG00000096698	0	0	0
ENSMUSG00000099855	0	0	0
ENSMUSG00000094623	0	0	0
ENSMUSG00000100928	0	0	0
ENSMUSG00000100384	0	0	0
ENSMUSG00000099695	0	0	0
ENSMUSG00000100399	0	0	0
ENSMUSG00000094789	0	0	0
ENSMUSG00000094444	0	0	0
ENSMUSG00000101423	0	0	0
ENSMUSG00000095626	0	0	0
ENSMUSG00000101761	0	0	0
ENSMUSG00000099493	0	0	0
ENSMUSG00000096777	0	0	0
ENSMUSG00000100739	0	0	0
ENSMUSG00000095345	0	0	0
ENSMUSG00000100709	0	0	0
ENSMUSG00000095968	0	0	0
ENSMUSG00000101779	0	0	0
ENSMUSG00000094529	0	0	0
ENSMUSG00000101745	0	0	0
ENSMUSG00000100957	0	0	0
ENSMUSG00000099756	0	0	0
ENSMUSG00000095263	0	0	0
ENSMUSG00000096272	0	0	0
ENSMUSG00000099426	0	0	0
ENSMUSG00000096711	0	0	0
ENSMUSG00000101728	0	0	0
ENSMUSG00000100509	0	0	0
ENSMUSG00000095553	0	0	0
ENSMUSG00000101099	0	0	0
ENSMUSG00000095049	0	0	0
ENSMUSG00000101601	0	0	0
ENSMUSG00000101516	0	0	0
ENSMUSG00000101359	0	0	0
ENSMUSG00000100790	0	0	0
ENSMUSG00000101302	0	0	0
ENSMUSG00000102125	0	0	0
ENSMUSG00000095011	0	0	0
ENSMUSG00000094064	0	0	0
ENSMUSG00000099461	0	0	0
ENSMUSG00000096532	0	0	0
ENSMUSG00000101681	0	0	0
ENSMUSG00000101870	0	0	0
ENSMUSG00000101472	0	0	0
ENSMUSG00000101407	0	0	0
ENSMUSG00000099500	0	0	0
ENSMUSG00000100097	0	0	0
ENSMUSG00000101474	0	0	0
ENSMUSG00000099737	0	0	0
ENSMUSG00000101417	0	0	0
ENSMUSG00000101654	0	0	0
ENSMUSG00000101808	0	0	0
ENSMUSG00000099910	0	0	0
ENSMUSG00000099818	0	0	0
ENSMUSG00000100500	0	0	0
ENSMUSG00000100677	0	0	0
ENSMUSG00000100171	0	0	0
ENSMUSG00000099463	0	0	0
ENSMUSG00000100745	0	0	0
ENSMUSG00000101341	0	0	0
ENSMUSG00000100193	0	0	0
ENSMUSG00000099651	0	0	0
ENSMUSG00000101787	0	0	0
ENSMUSG00000101043	0	0	0
ENSMUSG00000099390	0	0	0
ENSMUSG00000100422	0	0	0
ENSMUSG00000100385	0	0	0
ENSMUSG00000100064	0	0	0
ENSMUSG00000095793	0	0	0
ENSMUSG00000101626	0	0	0
ENSMUSG00000101091	0	0	0
ENSMUSG00000100229	0	0	0
ENSMUSG00000101691	0	0	0
ENSMUSG00000100540	0	0	0
ENSMUSG00000100244	0	0	0
ENSMUSG00000099799	0	0	0
ENSMUSG00000099999	0	0	0
ENSMUSG00000101806	0	0	0
ENSMUSG00000101632	0	0	0
ENSMUSG00000099525	0	0	0
ENSMUSG00000100749	0	0	0
ENSMUSG00000099963	0	0	0
ENSMUSG00000100299	0	0	0
ENSMUSG00000101127	0	0	0
ENSMUSG00000096650	0	0	0
ENSMUSG00000102058	0	0	0
ENSMUSG00000100034	0	0	0
ENSMUSG00000099589	0	0	0
ENSMUSG00000100263	0	0	0
ENSMUSG00000101575	0	0	0
ENSMUSG00000100785	0	0	0
ENSMUSG00000099822	0	0	0
ENSMUSG00000101781	0	0	0
ENSMUSG00000101271	0	0	0
ENSMUSG00000099504	0	0	0
ENSMUSG00000101377	0	0	0
ENSMUSG00000101709	0	0	0
ENSMUSG00000099814	0	0	0
ENSMUSG00000100316	0	0	0
ENSMUSG00000101284	0	0	0
ENSMUSG00000100651	0	0	0
ENSMUSG00000101933	0	0	0
ENSMUSG00000100647	0	0	0
ENSMUSG00000101815	0	0	0
ENSMUSG00000101538	0	0	0
ENSMUSG00000100983	0	0	0
ENSMUSG00000101820	0	0	0
ENSMUSG00000100283	0	0	0
ENSMUSG00000099832	0	0	0
ENSMUSG00000101246	0	0	0
ENSMUSG00000101382	0	0	0
ENSMUSG00000099967	0	0	0
ENSMUSG00000101161	0	0	0
ENSMUSG00000100705	0	0	0
ENSMUSG00000101157	0	0	0
ENSMUSG00000099712	0	0	0
ENSMUSG00000099586	0	0	0
ENSMUSG00000100066	0	0	0
ENSMUSG00000101879	0	0	0
ENSMUSG00000099412	0	0	0
ENSMUSG00000101831	0	0	0
ENSMUSG00000100428	0	0	0
ENSMUSG00000099601	0	0	0
ENSMUSG00000101704	0	0	0
ENSMUSG00000101349	0	0	0
ENSMUSG00000101710	0	0	0
ENSMUSG00000094575	0	0	0
ENSMUSG00000100952	0	0	0
ENSMUSG00000099730	0	0	0
ENSMUSG00000101873	0	0	0
ENSMUSG00000100203	0	0	0
ENSMUSG00000099460	0	0	0
ENSMUSG00000099807	0	0	0
ENSMUSG00000101435	0	0	0
ENSMUSG00000100883	0	0	0
ENSMUSG00000100892	0	0	0
ENSMUSG00000101050	0	0	0
ENSMUSG00000099793	0	0	0
ENSMUSG00000100699	0	0	0
ENSMUSG00000096438	1	0	1
ENSMUSG00000099351	0	0	0
ENSMUSG00000099489	0	0	0
ENSMUSG00000100845	0	0	0
ENSMUSG00000096275	0	0	0
ENSMUSG00000101771	0	0	0
ENSMUSG00000100719	0	0	0
ENSMUSG00000101740	0	0	0
ENSMUSG00000101292	0	0	0
ENSMUSG00000100588	0	0	0
ENSMUSG00000102050	0	0	0
ENSMUSG00000101040	0	0	0
ENSMUSG00000101272	0	0	0
ENSMUSG00000101633	0	0	0
ENSMUSG00000101727	0	0	0
ENSMUSG00000101124	0	0	0
ENSMUSG00000099723	0	0	0
ENSMUSG00000104381	0	0	0
ENSMUSG00000093895	0	0	0
ENSMUSG00000100043	0	0	0
ENSMUSG00000099786	0	0	0
ENSMUSG00000094354	0	0	0
ENSMUSG00000095725	0	0	0
ENSMUSG00000100900	0	0	0
ENSMUSG00000095433	0	0	0
ENSMUSG00000100508	0	0	0
ENSMUSG00000100771	0	0	0
ENSMUSG00000101090	0	0	0
ENSMUSG00000100644	0	0	0
ENSMUSG00000098868	0	0	0
ENSMUSG00000099228	0	0	0
ENSMUSG00000099379	0	0	0
ENSMUSG00000100070	0	0	0
ENSMUSG00000096885	0	0	0
ENSMUSG00000095452	0	0	0
ENSMUSG00000100797	0	0	0
ENSMUSG00000099645	0	0	0
ENSMUSG00000100091	0	0	0
ENSMUSG00000100649	0	0	0
ENSMUSG00000100196	0	0	0
ENSMUSG00000099628	0	0	0
ENSMUSG00000096120	0	0	0
ENSMUSG00000099897	0	0	0
ENSMUSG00000099785	0	0	0
ENSMUSG00000094071	0	0	0
ENSMUSG00000101536	0	0	0
ENSMUSG00000099652	0	0	0
ENSMUSG00000100737	0	0	0
ENSMUSG00000099780	0	0	0
ENSMUSG00000099849	0	0	0
